timestamp,elapsed_s,phase,latitude_deg,longitude_deg,gnss_altitude_m,ground_speed_mps,gnss_has_fix,satellites,fix_quality,target_latitude_deg,target_longitude_deg,distance_to_target_m,target_heading_deg,temperature_c,pressure_hpa,humidity_percent,heading_deg,roll_deg,pitch_deg,accel_x_mps2,accel_y_mps2,accel_z_mps2,gyro_x_dps,gyro_y_dps,gyro_z_dps,calibration,heading_error_deg,control_mode,left_motor_command_percent,right_motor_command_percent,distance_m,error
2026-08-06T13:00:13.141,22.273,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.48,1009.00207,59.60839844,33.5625,-0.25,175.9375,0.1,-0.22,-9.58,-7.125,0.25,0.0625,127,,,,,0.012,
2026-08-06T13:00:13.642,22.773,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.49,1008.990781,59.64453125,35.875,-0.1875,174.3125,0.06,-0.81,-9.46,0.1875,-0.0625,0.0625,255,,,,,0.012,
2026-08-06T13:00:14.142,23.274,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.49,1008.990781,59.64453125,36.5625,-0.125,173.4375,0.08,-1.03,-9.62,2.1875,-0.0625,0.125,255,,,,,0.012,
2026-08-06T13:00:14.642,23.774,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.48,1009.029297,59.37792969,37.25,-0.0625,172.1875,0.06,-1.32,-9.53,2.5625,0,0.125,255,,,,,0.012,
2026-08-06T13:00:15.143,24.274,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.48,1008.928281,59.64453125,37.25,-0.0625,172.3125,0.05,-1.31,-9.56,-4.6875,0,0.125,255,,,,,0.012,
2026-08-06T13:00:15.643,24.775,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.48,1008.928281,59.64453125,37.25,-0.0625,173.25,0.06,-1.1,-9.6,-0.5,0.0625,0.1875,255,,,,,0.012,
2026-08-06T13:00:16.144,25.275,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.49,1008.93625,59.66699219,37.25,-0.0625,173,0.04,-1.17,-9.58,0.8125,0.125,0.0625,255,,,,,0.012,
2026-08-06T13:00:16.644,25.776,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.49,1008.93625,59.66699219,37.25,-0.0625,173,0.06,-1.15,-9.57,-0.0625,0.25,0.125,255,,,,,0.012,
2026-08-06T13:00:17.145,26.276,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.49,1008.971445,59.72460938,37.25,-0.0625,173,0.05,-1.15,-9.57,1.9375,-0.125,0,255,,,,,0.012,
2026-08-06T13:00:17.645,26.777,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.49,1008.971445,59.72460938,37.125,0,157.625,0,-2.7,-9.77,155.4375,-0.375,-3.875,255,,,,,0.012,
2026-08-06T13:00:18.145,27.277,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.5,1008.952188,59.76074219,213.8125,0,121.0625,-0.71,-9.4,-5.02,3.75,-7.875,-4.875,255,,,,,0.011,
2026-08-06T13:00:18.646,27.777,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.5,1008.952188,59.76074219,217,26.625,8.1875,3.06,-0.08,8.67,187.6875,-131.5625,-51.75,255,,,,,0.012,
2026-08-06T13:00:19.146,28.278,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.51,1008.921914,59.78613281,219.0625,55.5625,-48.4375,7.39,3.58,3.59,32.4375,-67.0625,-6.375,191,,,,,0.012,
2026-08-06T13:00:19.647,28.778,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.51,1008.921914,59.78613281,222.5625,62.75,-61.5625,8.82,3.46,2.37,-8.9375,-4.9375,-0.3125,127,,,,,0.012,
2026-08-06T13:00:20.147,29.279,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.51,1008.976406,59.75195313,214.5,21.0625,-13.8125,0.2,0.81,11.61,-121.75,274.9375,-29.6875,255,,,,,0.012,
2026-08-06T13:00:20.648,29.779,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.51,1008.976406,59.75195313,222.5625,12.0625,5.3125,-1.86,2.77,10.69,-20.1875,-156.5,145.9375,255,,,,,0.011,
2026-08-06T13:00:21.148,30.28,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.51,1008.812891,59.64746094,117.25,-4.75,57.25,-10.31,-9.43,6.8,54.5625,-61.9375,144.6875,255,,,,,0.011,
2026-08-06T13:00:21.648,30.78,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.51,1008.812891,59.64746094,155.5,-23.3125,-1.625,-0.46,0.74,8.68,63.625,99.8125,-252.25,191,,,,,0.011,
2026-08-06T13:00:22.149,31.281,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.5,1008.796641,59.56640625,294,-6.3125,64.8125,3.66,-3.62,4.46,-23.0625,79.0625,-211.3125,255,,,,,0.011,
2026-08-06T13:00:22.649,31.781,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.5,1008.796641,59.56640625,339.0625,13.75,36.5625,-1.65,-8.28,10.99,138.9375,-72.3125,132.75,255,,,,,0.011,
2026-08-06T13:00:23.150,32.281,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.52,1008.848125,59.48632813,199.6875,33.1875,40.8125,-1.28,-3.22,7.27,90.125,-166.6875,193.5,255,,,,,0.011,
2026-08-06T13:00:23.650,32.782,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.52,1008.848125,59.48632813,114.25,-2.75,39.5625,-4.93,-8.99,9.75,82,76.4375,92.1875,255,,,,,0.011,
2026-08-06T13:00:24.151,33.282,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.51,1008.921914,59.44042969,190.5625,-27.8125,30.75,-1.05,-2.74,8.68,71.5,142.9375,-193.25,255,,,,,0.011,
2026-08-06T13:00:24.651,33.783,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.51,1008.921914,59.44042969,317.125,-1.75,57.1875,5.54,-6.47,5.99,66.8125,98.4375,-137.0625,255,,,,,0.011,
2026-08-06T13:00:25.151,34.283,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.52,1008.88332,59.453125,302.9375,6.625,20.8125,-5.18,-3.33,13.05,107.75,-228,265.5,255,,,,,0.011,
2026-08-06T13:00:25.652,34.783,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.52,1008.88332,59.453125,145,17.8125,45.25,-1.85,-4.54,7.81,-5.125,-90,184.9375,191,,,,,0.011,
2026-08-06T13:00:26.152,35.284,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.51,1008.921914,59.46386719,61.1875,-4.6875,35.25,-3.46,-8.11,8.58,43,-21.375,49.4375,191,,,,,0.011,
2026-08-06T13:00:26.653,35.784,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.51,1008.921914,59.46386719,150.4375,-26.6875,21.9375,-3.49,-2.5,9.54,94.0625,99.125,-248.125,255,,,,,0.01,
2026-08-06T13:00:27.153,36.285,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.53,1008.891289,59.43164063,271.5625,-15.3125,42.75,0.2,-4.63,7.19,17.6875,66.9375,-192.0625,255,,,,,0.011,
2026-08-06T13:00:27.654,36.785,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.53,1008.891289,59.43164063,345.8125,4.0625,37.875,2.97,-6.14,7.99,14.375,4.25,-18.75,255,,,,,0.011,
2026-08-06T13:00:28.154,37.286,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.52,1008.902617,59.44042969,270.625,20.1875,22.4375,0.05,-2.05,8.3,46.1875,-148.8125,211.125,255,,,,,0.011,
2026-08-06T13:00:28.655,37.786,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.52,1008.902617,59.44042969,139.9375,15.1875,55.25,-1.15,-7.06,4.88,-29.625,-120.0625,151.0625,255,,,,,0.011,
2026-08-06T13:00:29.155,38.287,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.53,1008.891289,59.23632813,55.125,-14.0625,56.8125,-4.98,-8.6,6.2,29.625,-78.6875,113.5625,255,,,,,0.011,
2026-08-06T13:00:29.655,38.787,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.52,1008.875352,59.3828125,52.25,-11.8125,30.5,-0.8,-5.23,7.69,78.4375,81.875,-166,255,,,,,0.011,
2026-08-06T13:00:30.156,39.287,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.52,1008.875352,59.3828125,172.125,-18.1875,29.875,-3.86,-5.08,8.62,30.1875,141.5,-234.1875,191,,,,,0.011,
2026-08-06T13:00:30.656,39.788,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.52,1008.937813,59.37304688,284.25,-2.0625,51.0625,-0.15,-2.7,6.22,-26.75,101.4375,-118.375,191,,,,,0.01,
2026-08-06T13:00:31.157,40.288,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.52,1008.937813,59.37304688,357.75,6.1875,46,3.47,-7.97,7.96,48.1875,67.375,-63.3125,191,,,,,0.01,
2026-08-06T13:00:31.657,40.789,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.55,1008.950742,59.33007813,288.5,9.25,24.75,-3.37,-4.06,10.26,27.5,-169.9375,205.875,255,,,,,0.011,
2026-08-06T13:00:32.158,41.289,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.55,1008.950742,59.33007813,169.875,17.25,49.375,-1.47,-6.12,5.99,11.5625,-140.3125,176.1875,255,,,,,0.011,
2026-08-06T13:00:32.658,41.79,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.55,1008.923477,59.29589844,61.25,-0.6875,61.8125,-2.52,-9.32,5.16,22.25,-132.0625,99.625,191,,,,,0.011,
2026-08-06T13:00:33.158,42.29,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.55,1008.923477,59.29589844,75.125,-0.8125,37.3125,2.35,-8.39,7.64,66.25,106,-145.5,255,,,,,0.011,
2026-08-06T13:00:33.659,42.79,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.54,1008.907227,59.27050781,212.375,-8.75,34.3125,-1.33,-2.22,9.03,29.375,151.5,-207.375,255,,,,,0.011,
2026-08-06T13:00:34.159,43.291,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.54,1008.907227,59.27050781,296,-4.5625,50.625,1.09,-5.63,7.18,-16.125,78,-139.6875,255,,,,,0.011,
2026-08-06T13:00:34.660,43.791,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.55,1008.931445,59.28515625,340.625,5.5,41.4375,2.43,-7.47,7.51,-0.125,-3,18.9375,255,,,,,0.011,
2026-08-06T13:00:35.160,44.292,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.55,1008.931445,59.28515625,265.375,9.8125,32.1875,-2.25,-4.11,10.39,34.875,-145,175.6875,255,,,,,0.011,
2026-08-06T13:00:35.661,44.792,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.55,1008.868984,59.28417969,149.4375,19.0625,68,0.38,-7.96,3.69,-0.625,-188.875,96.6875,191,,,,,0.011,
2026-08-06T13:00:36.161,45.293,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.55,1008.868984,59.28417969,44.9375,-7.625,69.5,-3.55,-9.1,4.45,62.625,-68.125,45.5,191,,,,,0.011,
2026-08-06T13:00:36.662,45.793,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.56,1008.920117,59.25097656,34.5625,-5.8125,45.8125,-0.66,-8.88,5.28,-56.75,134.1875,-53.0625,191,,,,,0.011,
2026-08-06T13:00:37.162,46.294,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.56,1008.920117,59.25097656,134.5625,-17.5625,31.625,-1.42,-4.93,7.98,31.0625,161.125,-179.625,255,,,,,0.011,
2026-08-06T13:00:37.662,46.794,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.56,1008.892891,59.20507813,248.3125,-14.5625,54.8125,-1.37,-6.88,5.91,23.9375,126.9375,-154.5,255,,,,,0.011,
2026-08-06T13:00:38.163,47.294,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.56,1008.892891,59.20507813,335.1875,4.8125,61.875,2.34,-7.51,5.48,8.1875,108.9375,-71.875,255,,,,,0.011,
2026-08-06T13:00:38.663,47.795,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.56,1008.884883,59.18164063,338.75,6.6875,43.875,1.38,-7.5,5.64,39.875,-111.5,104,255,,,,,0.011,
2026-08-06T13:00:39.164,48.295,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.56,1008.884883,59.18164063,240.5,8.1875,35.625,-1.62,-5.15,8.66,0.25,-142.1875,143.375,191,,,,,0.011,
2026-08-06T13:00:39.664,48.796,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.57,1008.955352,59.16015625,135.125,14.3125,62.625,-0.2,-6.03,4.55,-31.75,-125.6875,86.25,191,,,,,0.011,
2026-08-06T13:00:40.165,49.296,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.57,1008.955352,59.16015625,58.625,-3.25,64.3125,-1.65,-8.45,5.22,17.6875,-105.375,109.375,191,,,,,0.01,
2026-08-06T13:00:40.665,49.797,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.57,1008.955352,59.1484375,36.75,-2.6875,42.4375,1.46,-7.42,5.82,35.8125,71.9375,-109.75,255,,,,,0.011,
2026-08-06T13:00:41.165,50.297,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.57,1008.955352,59.1484375,121.4375,-4.75,34.1875,-0.47,-5.64,9.54,28.125,119.75,-125.3125,255,,,,,0.011,
2026-08-06T13:00:41.666,50.797,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.57,1008.881563,59.13867188,211.125,-12.875,38.8125,-0.31,-6.32,8.11,-8.9375,99.5,-147.625,255,,,,,0.011,
2026-08-06T13:00:42.166,51.298,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.57,1008.881563,59.13867188,288.375,1.5625,56.6875,0.38,-6.31,6.21,0.625,110.3125,-70.4375,255,,,,,0.01,
2026-08-06T13:00:42.667,51.798,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.58,1008.835039,59.13867188,348.9375,10.0625,46.25,2.65,-7.15,7.59,52.5625,82.875,-44.9375,255,,,,,0.011,
2026-08-06T13:00:43.167,52.299,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.58,1008.835039,59.13867188,352,2.6875,25.9375,0.04,-3.69,8.79,39.25,-51.6875,121.3125,255,,,,,0.01,
2026-08-06T13:00:43.668,52.799,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.59,1008.905781,59.13964844,236.25,14.375,30.0625,-0.22,-3.76,9.6,14.0625,-114.625,165.5,191,,,,,0.011,
2026-08-06T13:00:44.168,53.3,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.59,1008.905781,59.13964844,140.5,16.3125,49.0625,-0.21,-6.11,5.97,5.4375,-115.4375,164.8125,191,,,,,0.011,
2026-08-06T13:00:44.669,53.8,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.6,1008.847891,59.11914063,56.9375,-4.375,51.625,-2.25,-9.05,6.12,42.875,-78.5,89.4375,191,,,,,0.01,
2026-08-06T13:00:45.169,54.301,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.6,1008.847891,59.11914063,38.875,-3.125,33,0,-6.29,7.29,42.125,-16.75,-25.8125,255,,,,,0.011,
2026-08-06T13:00:45.669,54.801,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.61,1008.883125,59.10742188,121.375,-11.1875,19.8125,0.14,-3.23,9.43,28.5,121.125,-206.0625,255,,,,,0.011,
2026-08-06T13:00:46.170,55.301,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.6,1008.847891,59.07226563,233,-19.375,45.1875,-1.93,-5.67,7.25,51.125,126.4375,-177.6875,255,,,,,0.011,
2026-08-06T13:00:46.670,55.802,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.6,1008.847891,59.07226563,339.875,7.75,47.375,2.3,-7.4,8.19,28,102.375,-148.1875,255,,,,,0.011,
2026-08-06T13:00:47.171,56.302,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.6,1008.902383,59.09570313,8.75,9.125,21.3125,3.43,-4.88,10.28,64.625,-28.625,42,255,,,,,0.011,
2026-08-06T13:00:47.671,56.803,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.6,1008.902383,59.09570313,271.625,18.6875,24.375,1.28,-4.58,10.43,62.8125,-85.375,219.0625,255,,,,,0.011,
2026-08-06T13:00:48.172,57.303,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.61,1008.828633,59.11914063,156.5625,12.125,60,-0.28,-6.77,5.64,-40.25,-186.5,168.5625,255,,,,,0.01,
2026-08-06T13:00:48.672,57.804,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.61,1008.828633,59.11914063,48.8125,-9.6875,73.6875,-1.95,-8.81,3.37,17.3125,-101.3125,61.5625,191,,,,,0.01,
2026-08-06T13:00:49.173,58.304,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.61,1008.945625,59.08496094,57.5,-10.25,31.875,-0.55,-7.32,7.28,98.125,94.8125,-97.1875,191,,,,,0.011,
2026-08-06T13:00:49.673,58.805,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.61,1008.945625,59.08496094,170.5,-21.75,29.625,-2.05,-5.29,8.19,11.125,135.375,-183.125,255,,,,,0.01,
2026-08-06T13:00:50.173,59.305,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.61,1008.883125,59.04980469,258.125,-11.6875,52.5,-0.08,-6.32,7.04,14.5625,105.375,-112.1875,255,,,,,0.011,
2026-08-06T13:00:50.674,59.805,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.61,1008.883125,59.04980469,338.9375,6.3125,36.6875,2.32,-6.14,7.96,43.5,40.0625,-92.6875,255,,,,,0.011,
2026-08-06T13:00:51.174,60.306,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.64,1008.923281,59.04199219,352.25,9.5,15.875,2.12,-1.28,7.4,41.875,-17.25,99.1875,255,,,,,0.011,
2026-08-06T13:00:51.675,60.806,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.64,1008.923281,59.04199219,224.0625,25.0625,40.4375,1.61,-5.36,9.02,16,-192.75,205.9375,255,,,,,0.011,
2026-08-06T13:00:52.175,61.307,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.64,1008.903984,59.04296875,94.3125,2.3125,78.625,-2.35,-8.11,3.42,32.75,-161,81.625,191,,,,,0.011,
2026-08-06T13:00:52.676,61.807,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.64,1008.903984,59.04296875,18,-4.625,33.5,-0.69,-7.59,7.49,111.6875,-12.25,-37.0625,191,,,,,0.01,
2026-08-06T13:00:53.176,62.308,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.62,1008.926641,59.02929688,85.9375,-15.125,9.0625,0.62,-2.08,8.92,52.75,55,-212.375,255,,,,,0.011,
2026-08-06T13:00:53.677,62.808,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.62,1008.926641,59.02929688,206.9375,-14.3125,40.875,-0.8,-5.12,8.61,-40.5,45.75,-166.5625,255,,,,,0.011,
2026-08-06T13:00:54.177,63.309,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.63,1008.99707,59.00683594,295.875,2.25,40.75,1.82,-6.4,7.95,30.8125,90.8125,-141.75,255,,,,,0.011,
2026-08-06T13:00:54.677,63.809,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.63,1008.99707,59.00683594,304.625,10.125,9.625,-1.52,-2.98,10.53,52.625,-94.8125,225.9375,255,,,,,0.011,
2026-08-06T13:00:55.178,64.309,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.65,1008.947188,58.99804688,181.9375,12.1875,36.375,-0.61,-2.98,9.98,26,-95.0625,166.0625,255,,,,,0.011,
2026-08-06T13:00:55.678,64.81,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.65,1008.947188,58.99804688,68.125,1.75,41,-2.27,-4.48,7.68,22.3125,-96.8125,173.0625,255,,,,,0.011,
2026-08-06T13:00:56.179,65.31,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.65,1008.974453,59.00976563,21.5,-7.375,2.0625,-1.83,-3.04,10.89,119.8125,35.625,-82.875,255,,,,,0.011,
2026-08-06T13:00:56.679,65.811,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.65,1008.974453,59.00976563,125.25,-26.625,13.4375,-2.13,-1.17,10.12,63.5625,33.1875,-189.375,255,,,,,0.011,
2026-08-06T13:00:57.180,66.311,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.65,1008.966445,59.03125,232.3125,-15.625,45.375,-1.45,-6.45,9.37,-9.125,128.3125,-222.25,255,,,,,0.011,
2026-08-06T13:00:57.680,66.812,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.65,1008.966445,59.03125,330.875,1.3125,37.6875,0.85,-6.1,9.27,87.4375,45.75,-13.1875,255,,,,,0.011,
2026-08-06T13:00:58.181,67.312,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.67,1008.998633,59.03417969,272.3125,12.0625,7.1875,-1.99,-1.09,10.44,15.875,-110.375,283.6875,255,,,,,0.011,
2026-08-06T13:00:58.681,67.813,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.67,1008.998633,59.03417969,155.4375,12.125,29.5625,-0.13,-3.4,8.93,-0.1875,-88.8125,190.6875,255,,,,,0.011,
2026-08-06T13:00:59.181,68.313,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.66,1008.854375,59.03417969,47.375,-7.875,36.6875,-3.39,-4.83,7.25,21.75,-55.6875,146.25,255,,,,,0.01,
2026-08-06T13:00:59.682,68.813,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.66,1008.854375,59.03417969,52.875,-29.125,-3.4375,-4.51,-0.97,9.28,38.6875,101.1875,-193.9375,255,,,,,0.011,
2026-08-06T13:01:00.182,69.314,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.67,1008.916875,58.83789063,150.1875,-28.75,16.3125,-1.89,-2.44,9.83,77.8125,38.75,-191.375,255,,,,,0.011,
2026-08-06T13:01:00.683,69.814,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.67,1008.944102,59.06835938,269.125,-7.75,52.4375,0.39,-4.79,6.81,9.5625,78.3125,-118,255,,,,,0.011,
2026-08-06T13:01:01.183,70.315,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.67,1008.944102,59.06835938,316.6875,5.1875,36.25,0.12,-6,8.74,60.6875,14.125,-0.25,255,,,,,0.011,
2026-08-06T13:01:01.684,70.815,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.67,1008.952109,59.08105469,238.3125,6.875,22.25,-2.98,-2.65,9.58,-36.375,-134.5625,209.375,255,,,,,0.011,
2026-08-06T13:01:02.184,71.316,waiting_for_release,,,,,FALSE,,,35.91912968,139.9091972,,,32.67,1008.952109,59.08105469,137.625,6.875,41.875,-1.16,-4.63,6.82,-24.8125,-86.875,100.875,255,,,,,0.011,
